year;date;title;authors;n_authors;col_code;volume;start_page;end_page;base_url;filename
2015;2015-03-12;Confronting the vicinity of the surface water and sea shore in a shallow glaciogenic aquifer in southern Finland;S. Luoma, J. Okkonen, K. Korkka-Niemi, N. Hendriksson, and B. Backman;5;bw;19;1353;1370;https://hess.copernicus.org/articles/19/1353/2015/;hess-19-1353-2015.pdf
2015;2015-03-12;Quantifying sensitivity to droughts – an experimental modeling approach;M. Staudinger, M. Weiler, and J. Seibert;3;0;19;1371;1384;https://hess.copernicus.org/articles/19/1371/2015/;hess-19-1371-2015.pdf
2015;2015-03-13;Prediction of extreme floods based on CMIP5 climate models: a case study in the Beijiang River basin, South China;C. H. Wu, G. R. Huang, and H. J. Yu;3;1;19;1385;1399;https://hess.copernicus.org/articles/19/1385/2015/;hess-19-1385-2015.pdf
2015;2015-03-13;Assessing downstream flood impacts due to a potential GLOF from Imja Tsho in Nepal;M. A. Somos-Valenzuela, D. C. McKinney, A. C. Byers, D. R. Rounce, C. Portocarrero, and D. Lamsal;6;0;19;1401;1412;https://hess.copernicus.org/articles/19/1401/2015/;hess-19-1401-2015.pdf
2015;2015-03-16;Timescales of regional circulation of saline fluids in continental crystalline rock aquifers (Armorican Massif, western France);A. Armandine Les Landes, L. Aquilina, P. Davy, V. Vergnaud-Ayraud, and C. Le Carlier;5;1;19;1413;1426;https://hess.copernicus.org/articles/19/1413/2015/;hess-19-1413-2015.pdf
2015;2015-03-19;Characterization of sediment layer composition in a shallow lake: from open water zones to reed belt areas;I. Kogelbauer and W. Loiskandl;2;0;19;1427;1438;https://hess.copernicus.org/articles/19/1427/2015/;hess-19-1427-2015.pdf
2015;2015-03-20;Recharge estimation and soil moisture dynamics in a Mediterranean, semi-arid karst region;F. Ries, J. Lange, S. Schmidt, H. Puhlmann, and M. Sauter;5;0;19;1439;1456;https://hess.copernicus.org/articles/19/1439/2015/;hess-19-1439-2015.pdf
2015;2015-03-23;A dynamic water accounting framework based on marginal resource opportunity cost;A. Tilmant, G. Marques, and Y. Mohamed;3;0;19;1457;1467;https://hess.copernicus.org/articles/19/1457/2015/;hess-19-1457-2015.pdf
2015;2015-03-23;Operational river discharge forecasting in poorly gauged basins: the Kavango River basin case study;P. Bauer-Gottwein, I. H. Jensen, R. Guzinski, G. K. T. Bredtoft, S. Hansen, and C. I. Michailovsky;6;1;19;1469;1485;https://hess.copernicus.org/articles/19/1469/2015/;hess-19-1469-2015.pdf
2015;2015-03-24;Identifying water mass depletion in northern Iraq observed by GRACE;G. Mulder, T. N. Olsthoorn, D. A. M. A. Al-Manmi, E. J. O. Schrama, and E. H. Smidt;5;0;19;1487;1500;https://hess.copernicus.org/articles/19/1487/2015/;hess-19-1487-2015.pdf
2015;2015-03-25;Scoping a field experiment: error diagnostics of TRMM precipitation radar estimates in complex terrain as a basis for IPHEx2014;Y. Duan, A. M. Wilson, and A. P. Barros;3;2;19;1501;1520;https://hess.copernicus.org/articles/19/1501/2015/;hess-19-1501-2015.pdf
2015;2015-03-25;A global data set of the extent of irrigated land from 1900 to 2005;S. Siebert, M. Kummu, M. Porkka, P. Döll, N. Ramankutty, and B. R. Scanlon;6;0;19;1521;1545;https://hess.copernicus.org/articles/19/1521/2015/;hess-19-1521-2015.pdf
2015;2015-03-26;Evaluation of high-resolution precipitation analyses using a dense station network;A. Kann, I. Meirold-Mautner, F. Schmid, G. Kirchengast, J. Fuchsberger, V. Meyer, L. Tüchler, and B. Bica;8;2;19;1547;1559;https://hess.copernicus.org/articles/19/1547/2015/;hess-19-1547-2015.pdf
2015;2015-03-27;KULTURisk regional risk assessment methodology for water-related natural hazards – Part 2: Application to the Zurich case study;P. Ronco, M. Bullo, S. Torresan, A. Critto, R. Olschewski, M. Zappa, and A. Marcomini;7;1;19;1561;1576;https://hess.copernicus.org/articles/19/1561/2015/;hess-19-1561-2015.pdf
2015;2015-03-31;Spatial distribution of oxygen-18 and deuterium in stream waters across the Japanese archipelago;M. Katsuyama, T. Yoshioka, and E. Konohira;3;0;19;1577;1588;https://hess.copernicus.org/articles/19/1577/2015/;hess-19-1577-2015.pdf
2015;2015-04-02;Technical Note: Field experiences using UV/VIS sensors for high-resolution monitoring of nitrate in groundwater;M. Huebsch, F. Grimmeisen, M. Zemann, O. Fenton, K. G. Richards, P. Jordan, A. Sawarieh, P. Blum, and N. Goldscheider;9;bw;19;1589;1598;https://hess.copernicus.org/articles/19/1589/2015/;hess-19-1589-2015.pdf
2015;2015-04-07;Groundwater surface mapping informs sources of catchment baseflow;J. F. Costelloe, T. J. Peterson, K. Halbert, A. W. Western, and J. J. McDonnell;5;2;19;1599;1613;https://hess.copernicus.org/articles/19/1599/2015/;hess-19-1599-2015.pdf
2015;2015-04-08;Approximating uncertainty of annual runoff and reservoir yield using stochastic replicates of global climate model data;M. C. Peel, R. Srikanthan, T. A. McMahon, and D. J. Karoly;4;0;19;1615;1639;https://hess.copernicus.org/articles/19/1615/2015/;hess-19-1615-2015.pdf
2015;2015-04-09;The Catchment Runoff Attenuation Flux Tool, a minimum information requirement nutrient pollution model;R. Adams, P. F. Quinn, and M. J. Bowes;3;1;19;1641;1657;https://hess.copernicus.org/articles/19/1641/2015/;hess-19-1641-2015.pdf
2015;2015-04-09;Improving operational flood ensemble prediction by the assimilation of satellite soil moisture: comparison between lumped and semi-distributed schemes;C. Alvarez-Garreton, D. Ryu, A. W. Western, C.-H. Su, W. T. Crow, D. E. Robertson, and C. Leahy;7;1;19;1659;1676;https://hess.copernicus.org/articles/19/1659/2015/;hess-19-1659-2015.pdf
2015;2015-04-10;Integrated assessment of the impact of climate and land use changes on groundwater quantity and quality in the Mancha Oriental system (Spain);M. Pulido-Velazquez, S. Peña-Haro, A. García-Prats, A. F. Mocholi-Almudever, L. Henriquez-Dole, H. Macian-Sorribes, and A. Lopez-Nicolas;7;0;19;1677;1693;https://hess.copernicus.org/articles/19/1677/2015/;hess-19-1677-2015.pdf
2015;2015-04-13;Hydrological drought forecasting and skill assessment for the Limpopo River basin, southern Africa;P. Trambauer, M. Werner, H. C. Winsemius, S. Maskey, E. Dutra, and S. Uhlenbrook;6;0;19;1695;1711;https://hess.copernicus.org/articles/19/1695/2015/;hess-19-1695-2015.pdf
2015;2015-04-14;Testing gridded land precipitation data and precipitation and runoff reanalyses (1982–2010) between 45° S and 45° N with normalised difference vegetation index data;S. O. Los;1;2;19;1713;1725;https://hess.copernicus.org/articles/19/1713/2015/;hess-19-1713-2015.pdf
2015;2015-04-16;Uncertainty reduction and parameter estimation of a distributed hydrological model with ground and remote-sensing data;F. Silvestro, S. Gabellani, R. Rudari, F. Delogu, P. Laiolo, and G. Boni;6;2;19;1727;1751;https://hess.copernicus.org/articles/19/1727/2015/;hess-19-1727-2015.pdf
2015;2015-04-16;Storm type effects on super Clausius–Clapeyron scaling of intense rainstorm properties with air temperature;P. Molnar, S. Fatichi, L. Gaál, J. Szolgay, and P. Burlando;5;2;19;1753;1766;https://hess.copernicus.org/articles/19/1753/2015/;hess-19-1753-2015.pdf
2015;2015-04-17;Characteristics and controls of variability in soil moisture and groundwater in a headwater catchment;H. K. McMillan and M. S. Srinivasan;2;1;19;1767;1786;https://hess.copernicus.org/articles/19/1767/2015/;hess-19-1767-2015.pdf
2015;2015-04-17;Stochastic bias correction of dynamically downscaled precipitation fields for Germany through Copula-based integration of gridded observation data;G. Mao, S. Vogl, P. Laux, S. Wagner, and H. Kunstmann;5;2;19;1787;1806;https://hess.copernicus.org/articles/19/1787/2015/;hess-19-1787-2015.pdf
2015;2015-04-17;Diagnostic calibration of a hydrological model in a mountain area by hydrograph partitioning;Z. H. He, F. Q. Tian, H. V. Gupta, H. C. Hu, and H. P. Hu;5;1;19;1807;1826;https://hess.copernicus.org/articles/19/1807/2015/;hess-19-1807-2015.pdf
2015;2015-04-20;Inter-comparison of statistical downscaling methods for projection of extreme precipitation in Europe;M. A. Sunyer, Y. Hundecha, D. Lawrence, H. Madsen, P. Willems, M. Martinkova, K. Vormoor, G. Bürger, M. Hanel, J. Kriaučiūnienė, A. Loukas, M. Osuch, and I. Yücel;13;bw;19;1827;1847;https://hess.copernicus.org/articles/19/1827/2015/;hess-19-1827-2015.pdf
2015;2015-04-20;Erosion processes in black marl soils at the millimetre scale: preliminary insights from an analogous model;J. Bechet, J. Duc, M. Jaboyedoff, A. Loye, and N. Mathys;5;1;19;1849;1855;https://hess.copernicus.org/articles/19/1849/2015/;hess-19-1849-2015.pdf
2015;2015-04-21;Gravitational and capillary soil moisture dynamics for distributed hydrologic models;A. Castillo, F. Castelli, and D. Entekhabi;3;0;19;1857;1869;https://hess.copernicus.org/articles/19/1857/2015/;hess-19-1857-2015.pdf
2015;2015-04-21;Detecting groundwater discharge dynamics from point-to-catchment scale in a lowland stream: combining hydraulic and tracer methods;J. R. Poulsen, E. Sebok, C. Duque, D. Tetzlaff, and P. K. Engesgaard;5;2;19;1871;1886;https://hess.copernicus.org/articles/19/1871/2015/;hess-19-1871-2015.pdf
2015;2015-04-21;Spatial sensitivity analysis of snow cover data in a distributed rainfall-runoff model;T. Berezowski, J. Nossent, J. Chormański, and O. Batelaan;4;0;19;1887;1904;https://hess.copernicus.org/articles/19/1887/2015/;hess-19-1887-2015.pdf
2015;2015-04-22;Why is the Arkavathy River drying? A multiple-hypothesis approach in a data-scarce region;V. Srinivasan, S. Thompson, K. Madhyastha, G. Penny, K. Jeremiah, and S. Lele;6;0;19;1905;1917;https://hess.copernicus.org/articles/19/1905/2015/;hess-19-1905-2015.pdf
2015;2015-04-22;Hydrological recurrence as a measure for large river basin classification and process understanding;R. Fernandez and T. Sayama;2;1;19;1919;1942;https://hess.copernicus.org/articles/19/1919/2015/;hess-19-1919-2015.pdf
2015;2015-04-22;Swath-altimetry measurements of the main stem Amazon River: measurement errors and hydraulic implications;M. D. Wilson, M. Durand, H. C. Jung, and D. Alsdorf;4;2;19;1943;1959;https://hess.copernicus.org/articles/19/1943/2015/;hess-19-1943-2015.pdf
2015;2015-04-23;Estimation of temporal and spatial variations in groundwater recharge in unconfined sand aquifers using Scots pine inventories;P. Ala-aho, P. M. Rossi, and B. Kløve;3;1;19;1961;1976;https://hess.copernicus.org/articles/19/1961/2015/;hess-19-1961-2015.pdf
2015;2015-04-24;Effects of snow ratio on annual runoff within the Budyko framework;D. Zhang, Z. Cong, G. Ni, D. Yang, and S. Hu;5;0;19;1977;1992;https://hess.copernicus.org/articles/19/1977/2015/;hess-19-1977-2015.pdf
2015;2015-04-24;Hydrological drought types in cold climates: quantitative analysis of causing factors and qualitative survey of impacts;A. F. Van Loon, S. W. Ploum, J. Parajka, A. K. Fleig, E. Garnier, G. Laaha, and H. A. J. Van Lanen;7;2;19;1993;2016;https://hess.copernicus.org/articles/19/1993/2015/;hess-19-1993-2015.pdf
2015;2015-04-24;Inter-comparison of energy balance and hydrological models for land surface energy flux estimation over a whole river catchment;R. Guzinski, H. Nieto, S. Stisen, and R. Fensholt;4;2;19;2017;2036;https://hess.copernicus.org/articles/19/2017/2015/;hess-19-2017-2015.pdf
2015;2015-04-29;Evaluation of precipitation estimates over CONUS derived from satellite, radar, and rain gauge data sets at daily to annual scales (2002–2012);O. P. Prat and B. R. Nelson;2;2;19;2037;2056;https://hess.copernicus.org/articles/19/2037/2015/;hess-19-2037-2015.pdf
2015;2015-04-29;Impacts of high inter-annual variability of rainfall on a century of extreme hydrologic regime of northwest Australia;A. Rouillard, G. Skrzypek, S. Dogramaci, C. Turney, and P. F. Grierson;5;0;19;2057;2078;https://hess.copernicus.org/articles/19/2057/2015/;hess-19-2057-2015.pdf
2015;2015-04-29;Data assimilation of GRACE terrestrial water storage estimates into a regional hydrological model of the Rhine River basin;N. Tangdamrongsub, S. C. Steele-Dunne, B. C. Gunter, P. G. Ditmar, and A. H. Weerts;5;2;19;2079;2100;https://hess.copernicus.org/articles/19/2079/2015/;hess-19-2079-2015.pdf
2015;2015-04-30;Virtual laboratories: new opportunities for collaborative water science;S. Ceola, B. Arheimer, E. Baratti, G. Blöschl, R. Capell, A. Castellarin, J. Freer, D. Han, M. Hrachowitz, Y. Hundecha, C. Hutton, G. Lindström, A. Montanari, R. Nijzink, J. Parajka, E. Toth, A. Viglione, and T. Wagener;18;0;19;2101;2117;https://hess.copernicus.org/articles/19/2101/2015/;hess-19-2101-2015.pdf
2015;2015-05-04;The Budyko and complementary relationships in an idealized model of large-scale land–atmosphere coupling;B. R. Lintner, P. Gentine, K. L. Findell, and G. D. Salvucci;4;0;19;2119;2131;https://hess.copernicus.org/articles/19/2119/2015/;hess-19-2119-2015.pdf
2015;2015-05-05;Coupled local facilitation and global hydrologic inhibition drive landscape geometry in a patterned peatland;S. Acharya, D. A. Kaplan, S. Casey, M. J. Cohen, and J. W. Jawitz;5;0;19;2133;2144;https://hess.copernicus.org/articles/19/2133/2015/;hess-19-2133-2015.pdf
2015;2015-05-05;Actual evapotranspiration and precipitation measured by lysimeters: a comparison with eddy covariance and tipping bucket;S. Gebler, H.-J. Hendricks Franssen, T. Pütz, H. Post, M. Schmidt, and H. Vereecken;6;0;19;2145;2161;https://hess.copernicus.org/articles/19/2145/2015/;hess-19-2145-2015.pdf
2015;2015-05-06;Implementation and validation of a Wilks-type multi-site daily precipitation generator over a typical Alpine river catchment;D. E. Keller, A. M. Fischer, C. Frei, M. A. Liniger, C. Appenzeller, and R. Knutti;6;0;19;2163;2177;https://hess.copernicus.org/articles/19/2163/2015/;hess-19-2163-2015.pdf
2015;2015-05-07;Local nutrient regimes determine site-specific environmental triggers of cyanobacterial and microcystin variability in urban lakes;S. C. Sinang, E. S. Reichwaldt, and A. Ghadouani;3;0;19;2179;2195;https://hess.copernicus.org/articles/19/2179/2015/;hess-19-2179-2015.pdf
2015;2015-05-07;Quantification of the influence of preferential flow on slope stability using a numerical modelling approach;W. Shao, T. A. Bogaard, M. Bakker, and R. Greco;4;2;19;2197;2212;https://hess.copernicus.org/articles/19/2197/2015/;hess-19-2197-2015.pdf
2015;2015-05-08;Monitoring and modelling of soil–plant interactions: the joint use of ERT, sap flow and eddy covariance data to characterize the volume of an orange tree root zone;G. Cassiani, J. Boaga, D. Vanella, M. T. Perri, and S. Consoli;5;2;19;2213;2225;https://hess.copernicus.org/articles/19/2213/2015/;hess-19-2213-2015.pdf
2015;2015-05-08;Spatial and temporal variability of rainfall in the Nile Basin;C. Onyutha and P. Willems;2;1;19;2227;2246;https://hess.copernicus.org/articles/19/2227/2015/;hess-19-2227-2015.pdf
2015;2015-05-11;Global warming increases the frequency of river floods in Europe;L. Alfieri, P. Burek, L. Feyen, and G. Forzieri;4;2;19;2247;2260;https://hess.copernicus.org/articles/19/2247/2015/;hess-19-2247-2015.pdf
2015;2015-05-12;Evolution of the human–water relationships in the Heihe River basin in the past 2000 years;Z. Lu, Y. Wei, H. Xiao, S. Zou, J. Xie, J. Ren, and A. Western;7;1;19;2261;2273;https://hess.copernicus.org/articles/19/2261/2015/;hess-19-2261-2015.pdf
2015;2015-05-13;The question of Sudan: a hydro-economic optimization model for the Sudanese Blue Nile;S. Satti, B. Zaitchik, and S. Siddiqui;3;0;19;2275;2293;https://hess.copernicus.org/articles/19/2275/2015/;hess-19-2275-2015.pdf
2015;2015-05-13;Reducing structural uncertainty in conceptual hydrological modelling in the semi-arid Andes;P. Hublart, D. Ruelland, A. Dezetter, and H. Jourde;4;0;19;2295;2314;https://hess.copernicus.org/articles/19/2295/2015/;hess-19-2295-2015.pdf
2015;2015-05-19;Identifying flood recharge and inter-aquifer connectivity using multiple isotopes in subtropical Australia;A. C. King, M. Raiber, D. I. Cendón, M. E. Cox, and S. E. Hollins;5;0;19;2315;2335;https://hess.copernicus.org/articles/19/2315/2015/;hess-19-2315-2015.pdf
2015;2015-05-19;A snow cover climatology for the Pyrenees from MODIS snow products;S. Gascoin, O. Hagolle, M. Huc, L. Jarlan, J.-F. Dejoux, C. Szczypta, R. Marti, and R. Sánchez;8;2;19;2337;2351;https://hess.copernicus.org/articles/19/2337/2015/;hess-19-2337-2015.pdf
